Timestamp	Text	Latitude	Longitude
2012-09-01 22:45:31	gotta,stop,spendin,money,random,stuff	35.0052432	-78.1164177
2012-10-15 09:22:33	Marcu,teague,bull,man,roster,Tf	42.3156311	-71.0953899
2012-07-24 14:30:18	oreo,milkk	30.6514678	-94.9476687
2012-06-19 11:30:02	lmao,love,guy	33.7940555	-118.1949448
2012-09-06 03:58:50	Bitch,stop,running,mouth,worse,girl,shit	40.83172989	-81.35252953
2012-09-26 07:40:23	Ven,y,Compra,Tus,Boleto,Del,Concierto,De,Jenny,Rivera,En,Discolandia,De,Richmond,Ante,De,Se,Acaven	37.94360481	-122.34752718
2012-10-04 20:46:29	wait,classroom,wifee,live	43.05535835	-76.1486613
2012-06-22 11:00:43	steak,cook	27.709517	-82.6650122
2012-04-05 16:40:26	heard,rude,AGREE,speak,haft	33.78150703	-84.19143388
2012-10-18 01:16:05	?,goin,buy,pole,box,Cuban,cigar,cd,u,?	33.00553692	-96.99968543
2012-10-06 06:02:08	Slow,Reply,slacker,Shake,Head	46.54894776	-120.48045762
2012-09-05 07:30:37	Tht,goat,Mc,Donald,commercial,FAT,ASS	39.37109184	-76.59404182
2012-05-22 07:00:22	HOPE,DNT,FA,MO,REESE,CEREAL,Ewww	31.86730593	-89.74639005
2012-04-09 09:00:59	Attention,lame,AF,buying,clothes,size,small,claim,THICK,aka,FAT,Wet,Seal,DEAD	33.82804856	-84.11539703
2012-08-24 14:45:18	awwww,babe,sweet,love,good,night,morning	32.4734765	-84.9083052
2012-05-16 10:10:43	Accept	41.1843214	-73.19900815
2012-04-30 11:10:19	y,yu,knucc,kno,da,homy,fiqhtin	35.2490083	-81.3550844
2012-12-28 05:12:10	knew,happy,hour,turn,party,talking,thatsweird,sheisalwaystalking	32.67056057	-97.20213764
2012-09-04 01:38:09	Hate,waiting,eat,ordered,colossal,meal	46.849133	-96.8355273
2012-10-08 10:52:05	night,start,feeling,shitty,everytime	43.24689	-89.35552
2012-08-08 01:10:40	Potential,outcome,breaking,live,edge	41.90365216	-87.6673158
2012-10-04 20:06:19	Gonna,Love,x,Band,Hors,?	29.95255693	-93.98821766
2012-09-07 12:52:35	democrat,damn,Obama,Party,Vote	41.6709731	-72.7634071
2012-09-30 03:10:01	Guy,lying,love,Justin,Bieber	40.81655558	-96.70248871
2012-10-12 10:18:45	pro,Raddatz,brought,religion,abortion,MEN,discus,Empty,debate,moment	41.89929404	-87.67547303
2012-09-02 08:36:06	World,Music,Fest,Santigold,MCLyte,Marsha,Ambrosia,Slick,Rick,Atlanta,Masquerade	33.77087134	-84.36450183
2012-07-28 03:40:15	work,door,bottega	40.78429598	-73.50177007
2012-07-26 10:50:29	workout,clothes,expensive,ice,cream,cheap,thisiswhyimfat	33.6805565	-117.9234987
2012-10-13 02:02:31	Aww,Canadian,lady,thanked,pleasant,told,good,job,ilovecanadian	36.05340908	-115.2806349
2012-06-20 13:30:17	Lol,wanna,drive,car,ppl,chase,p	33.4679385	-112.3313486
2012-09-01 19:42:06	Fox,Hound,Oakland,Park,FL	26.186433	-80.13443448
2012-10-14 13:02:39	Firefly,panel,today,Malcolm,Reynold,Jewel,Staite,Kaylee,Sean,Maher,Simon,Perfection	40.64924145	-73.97953129
2012-09-07 07:34:23	color,cut,Salon,SI	33.839554	-118.25828404
2012-09-02 15:11:33	love,night,time,story,time,??	46.82034126	-92.0864487
2012-10-15 10:10:28	S,o,cute,stranger	42.4202855	-83.14346515
2012-05-10 09:30:21	gonna,lizardwe,mind,bug,spray	38.6521253	-77.3663615
2012-07-31 06:40:47	Time,loosen,notch,bible,belt,hugedinner	26.8477165	-80.0633185
2012-06-17 16:00:07	charge	34.05391024	-93.68825503
2012-06-29 21:20:49	Colangelo,Darien,CT	41.076033	-73.461823
2012-04-14 09:00:30	super,fn,hungry	33.815512	-84.254963
2012-07-05 07:40:53	Yep,move,Lls,??	39.1190277	-76.83477553
2012-09-11 09:36:43	love,Emabaras,Friend,picture	38.89902797	-76.51974438
2012-10-07 06:20:16	Texa,Roadhouse,Live,Oak,TX	29.564631	-98.335701
2012-05-30 08:00:28	ima,hop,bullit,belt,hood,statement	34.78266858	-82.39646247
2012-10-02 06:24:04	dissect,today,ACC,Riverside,Campu,w	30.23659193	-97.70403385
2012-04-09 03:50:03	Sunglass,advil	37.24473229	-80.42124896
2012-09-08 13:34:24	lie,leave,evidence	32.62518717	-90.04396628
2012-07-09 12:50:47	NY	40.69805675	-74.18098335
2012-09-29 08:36:38	Mayday,Parade,friend	34.11318409	-80.83506404
2012-06-30 21:00:57	put,twitter,jail,min	30.443873	-81.68397
2012-10-15 06:18:38	“,fan,local,nigga,date,”,lhh	38.66803772	-90.33642673
2012-06-20 11:50:50	RT,“,wanted,scientist,Lol,??”	33.92221768	-84.5729935
2012-09-22 07:06:41	Good,luck,BK,Racing,tonight	35.0026967	-81.67310835
2012-10-04 04:22:54	special,girl,give,forehead,kis	36.8027038	-76.52520318
2012-07-08 12:20:50	beautiful,day,experienced,long,time,Perfect,weather,feeling,relaxed	44.75779048	-85.86783259
2012-08-30 04:40:57	left,open,gym,finish,busting,ass	37.52124395	-77.51321036
2012-09-12 03:08:31	shooting,Fashion,Police,bird,eye,view,tent,Mercede,Benz,Fashion,Week	40.77277756	-73.98388672
2012-10-09 10:36:34	good,emotion,girl,talking,goodbye,week	30.03597326	-95.1769053
2012-09-01 06:24:51	put,kind,big,deal	38.1788067	-85.5668119
2012-09-07 05:58:14	badder,bitch,Drew,Barrymore	34.049801	-117.7407638
2012-04-24 11:10:23	hope,Wishful,Thinking	36.6237643	-88.3047204
2012-09-17 00:32:51	City,Wood,Cros,Wood,Cros,UT	40.87425932	-111.9021678
2012-08-29 04:40:30	Uccello,Ristorante,Pizzeria,Sport,Lounge,Grand,Rapid,MI	42.91518891	-85.58312058
2012-04-15 23:20:09	wanted,church,today	34.06770917	-81.1445337
2012-09-28 05:06:27	Otter,Creek,Middle,School,North,Terre,Haute	39.52406751	-87.3700499
2012-05-05 08:50:17	Castleton,Tower,close,conquer,year,Castleton,Tower	38.64782189	-109.37233435
2012-09-02 02:16:24	“,football,talk,Reiddogg,??”,hope,guy,hurt,haha	41.62497028	-83.47143402
2012-10-08 20:22:44	side,stand,point,argue,feel,girl,bothered	42.91217818	-85.59745389
2012-10-11 10:04:53	Truth,iss,Facebook,soo,dumb,”truth,love,Member,Blah,blah,blah,”	45.32902357	-92.9744041
2012-09-05 11:32:07	late,night,conversation,grate	42.6923718	-71.1517644
2012-05-06 11:40:16	fuck,chick,suck	42.90191324	-85.72740524
2012-10-13 07:48:55	Dorothy,damn,jail,tonight,ready,deck,h,e,mouth	39.24142083	-84.45822809
2012-06-08 20:40:09	Friday,live,w,IP,law	36.0500912	-86.74055897
2012-09-15 10:20:57	Aman,W,Copeland,Cheesecake,Bistro	33.79292237	-84.39665631
2012-10-11 10:44:00	glad,Duck,Dynasty	35.41028775	-81.50607632
2012-10-01 12:54:04	knew,worked,hard,muscle,tear,skin,bro,yoked,swoll	42.31129463	-88.89578752
2012-08-13 05:10:53	NHL,stupid,lockout,biggie,knock,NBA,arena,Clipper,Nation	33.8002924	-117.8821651
2012-10-08 08:42:35	Carrboro,NC,internship,Job,Art,Center,Intern,Art,Center,Job,Tweet,Job	35.9107512	-79.0814523
2012-04-25 11:10:07	S,o,mind	40.17079666	-79.73173519
2012-09-02 23:40:31	table,stop,talking	39.69511775	-74.25848745
2012-08-30 02:45:25	Koolin,tht,bihh,facebook,aht,da,damn,time	28.52844667	-81.43514573
2012-09-28 10:04:06	guy,Weeny,Lol,sort,obsession,word,Weeny	44.97249517	-93.272941
2012-06-15 12:40:54	Sleeping,clean,sheet,feeling,Goodnight,???	34.32025402	-86.51218305
2012-04-28 04:10:20	person,LOL,Fuck,God	43.51772958	-85.95956838
2012-09-06 09:16:21	Ware,beast,tho	36.78884818	-76.36919576
2012-08-11 13:50:03	Lol,situation,funny	41.55272667	-87.35252729
2012-09-22 08:38:00	Bout,bomb,hill,longboarding	36.0048078	-114.9693554
2012-05-28 12:10:48	change,fast,wasthatreallytwomonthesago	42.75064724	-83.24242063
2012-09-08 12:50:33	great,job,keeping,point,lead,Elliott,man	38.89408839	-77.09050544
2012-10-07 07:16:52	GNO,Cheesecake,Factory,w	35.15157812	-80.83022475
2012-07-05 11:40:30	teddy,bear	38.66230441	-89.85876865
2012-07-12 13:20:30	dig,bick,read,wrong,awkward,read,wrong,moment,awkward,awkward,”	33.76915881	-84.07952153
2012-09-19 06:34:16	Sideline,Chick,Start,Game	35.5101017	-78.3573263
2012-09-06 02:52:30	bad,bitch,ass,wit,Tyga	39.5189602	-121.57308
2012-07-24 07:50:09	fake,cool,lost,good,friend	33.6279106	-84.3571606
2012-09-26 08:32:09	Hanging,twitterles,Laura,Crimson,Whipped,Cream	35.213138	-97.445049
2012-09-29 04:56:53	Unanswered,Cartoon,Question,Krab,daughter,whale,?	34.7184334	-77.07023081
2012-09-16 12:50:30	suppose,hockey,season	41.80015931	-72.71590892
2012-09-07 11:02:26	crazy,Underbelly,sign,nice,solo,dinner,Deliciou,gazpacho,Underbelly	29.74495456	-95.39308855
2012-07-27 03:40:47	gonna,break,ankle,tonight	32.5043812	-84.9724662
2012-05-04 13:10:26	love	40.23418179	-80.05463742
2012-10-09 05:26:16	home,stay,hearing,shit	35.99454538	-79.98885577
2012-09-26 03:58:38	clas,favor,shower,annoyed,swatting,fly	42.25624332	-77.78809525
2012-05-14 01:10:39	“,lmao,packer,fan,Cena,fan,lol,work,boo,text,ya,”,verified	40.3028609	-75.8447547
2012-09-21 02:24:33	great,consistent,user,experience,w,clear,communication,la,carte,opt,apple,trap	40.68626338	-74.17913941
2012-08-29 15:00:44	hahahah,gues,Michael,win,gold,dead,ass,brother,medaled,???	39.88520625	-75.31572106
2012-09-19 09:00:46	good,department,birthing,floor	37.84462808	-84.32210683
2012-09-27 22:08:38	Boutta,exam,n,head,good,ol,bed	30.09442215	-95.99477165
2012-10-02 07:38:33	coolest,sentence,heard,talk	29.90110476	-95.58712009
2012-09-05 13:00:40	sad,part,people,spoke,DNC,yall,people,love,hip,hop,yal,quick,answer	30.41849826	-91.18307554
2012-05-08 08:10:40	pm,clas,smashing,Front,Squat,Swing,Cros,Fit,Soul,Cros,Fit,Soul	25.732395	-80.3118
2012-06-18 11:00:00	DISTURBING,Joe,Arpaio,Office,Arrest,Year,Alleged,Undocumented,Immigrant	32.43067239	-95.27834619
2012-04-28 15:40:34	veteran,loved,war	40.57209629	-105.09245703
2012-06-14 05:50:39	IDo,Bored,tweet,bored,lol	26.19879649	-81.71890969
2012-07-03 15:40:48	contact,text,bahaha	21.3915285	-157.7338025
2012-06-27 06:40:16	chilling,bottle,Bacardi	36.8448103	-76.25718433
2012-10-02 06:00:20	Wind,mph,SSW,Barometer,Falling,Temperature,°F,Rain,today,Humidity	47.45555556	-121.73972222
2012-09-04 06:25:49	dedication,day,gonna,hear,song,tomorrow	34.1792226	-84.5493308
2012-09-14 02:02:07	reward,celebrate,urself,hard,work,succes	34.18961	-101.7222901
2012-08-05 10:30:00	love	41.8617522	-71.3675285
2012-09-25 20:02:43	Oatmeal,hard,boiled,egg,breakfast,Packed,lunch,snack,work,determined,Sexy,Body	28.51287127	-81.36541095
2012-08-07 14:00:01	daddy,Mc,Nasty,lol	31.76462227	-106.43181089
2012-08-29 13:35:15	Cristian,Nipple,food,tooth	38.5464957	-121.228787
2012-09-17 03:22:14	follow,love,follow	44.68258587	-85.66847393
2012-05-23 10:20:29	FB,newsfeed,filled,mushy,mother,daughter,crap	34.4198198	-86.96784292
2012-08-02 14:30:17	“,??,love,Pim,?,love,great,show,mean,lot	40.60140154	-82.01973957
2012-09-11 03:16:07	Starbuck,Honolulu,w,pic	21.33587158	-157.86791325
2012-05-15 13:20:40	Omfg,repo,game,idu,car,paid,easy,ass,question	40.59668927	-83.11785407
2012-07-26 17:20:04	“,NP,Rick,Ros,ft,Wale,Drake,Diced,Pineapple,”,HITRECORD	40.82603026	-73.94990848
2012-10-14 11:14:24	Sooo,brother,pretty,called,hooker	32.9107601	-96.5599103
2012-10-01 07:06:17	SPF,show,cleavage,average,girl,lovehimanyway	40.53057694	-112.28504311
2012-09-02 13:56:46	Finally,learn,superbas,payphone,Impossible,uke,Accomplished,happy	37.9211656	-121.28591015
2012-12-28 04:46:08	heard,rough,cut,song,freaking,LOVEEEEE,ITTTTT,Omgggg	35.487815	-97.52585104
2012-10-09 13:56:18	book,moue,ceili,kadi,wacke,wicca,Tue,Oct,UTC	58.3019583	-134.4195958
2012-06-06 17:00:06	funny	38.29756802	-86.97237199
2012-09-20 09:24:15	goin,pretty,u,comin,school	41.23344839	-73.14548198
2012-09-26 00:40:45	clas,gonna,suck,entertainment,hearing,interpreter,?	44.47150604	-73.19697947
2012-10-11 21:44:35	walking,balance,beam,life,foot,lose,balance,headed	35.18923258	-85.19755111
2012-09-27 05:54:35	lmao,mane,nah,u,fuck,boy	29.77493368	-95.18641922
2012-10-11 11:58:29	Paul,playing,guitar,chime,PAUL,BAR,HOT,LOL,snoop	42.50840922	-82.99021121
2012-10-09 14:02:19	reason,bed,sleep,concrete	41.4451342	-74.02016153
2012-07-07 11:10:12	Martin,hear,cdfu	39.9668573	-75.2056357
2012-08-19 14:00:24	sleep,songs,repeat,Love,Music,Thinkin,Bout,Adorn	43.05218503	-76.18754108
2012-09-23 14:10:15	kid,ego,big,give,shiiit	41.79683449	-87.69249158
2012-05-12 08:30:09	Jk,horrible,doe	41.5815842	-73.1815424
2012-05-15 07:20:50	hair,long,yay	26.287944	-81.592998
2012-09-01 13:23:16	good,girl,mislead,ready,WORLD	38.11975742	-85.69695508
2012-09-21 22:14:54	kind,living,fashioned,priceles,vintage,antique,diamond,give,bby	33.50087622	-111.91176342
2012-05-02 04:00:18	Accident,Minor,W,South,St,Interstate,Orlando,FL,orlpol	28.5365453	-81.3830856
2012-06-15 07:50:18	caught,act,Biergarten,Standard	40.74055798	-74.00777996
2012-04-05 13:00:34	hope,brown,ring	42.45475024	-83.2790499
2012-10-05 06:10:18	caffeine,free,hour,energy,fire	30.38420447	-95.66435992
2012-09-17 08:42:38	humiliating,call,friendyou,act,year,Faultthat,excusenot,reasongrow,fuck,Child	42.31072067	-83.50812633
2012-04-26 09:20:42	u,hit,fool,pick,u	38.6483763	-77.3203165
2012-07-27 05:10:14	birthday,tweet,????	33.5809737	-83.9315438
2012-05-11 11:00:06	STROKE,SE,AV	45.50878613	-122.94471152
2012-09-02 16:30:35	Cereal,killing,goin,house,Dexter,Style	37.02506656	-76.34984219
2012-06-29 06:40:59	face,heard,bout,obamacare,SMH,DEATHOFUSA	33.65771	-84.450402
2012-09-13 23:44:35	data,rate,phone,great	43.11133021	-86.2077878
2012-08-12 11:10:10	lmaoo,yu,jail,burn,shit	43.18253	-77.60483352
2012-10-07 03:58:59	excited,put,TI,app,android,graph	43.07216389	-89.39483861
2012-05-04 07:30:04	celebrity,turn,legal,age,turn,naughty,justinbieber,mileycyru	47.49597478	-122.187772
2012-09-06 05:30:56	gaga,coming,Dalla,jan,thmy,birthday,NYC,ticket,buy,Ah	32.722973	-97.285725
2012-09-28 08:22:14	“,Sext,love,listening,poem,late,send,white,ass,Cuz,romance,agree	35.37514642	-80.67316436
2012-04-18 12:20:59	leave,child,argue,ima,maam	31.811358	-85.949528
2012-09-03 16:21:43	uncle,killing,snoring,God	39.12687016	-77.1996603
2012-09-03 14:07:45	Yippy,finally,Twitter,Goodbye,Facebook	36.04119562	-79.83202546
2012-09-23 02:36:02	Nichola,Imperato,pas,intercepted,South,Eric,Margoli,North,Rockland,Clarkstown,South	41.21483512	-74.01087563
2012-09-14 23:50:02	Billy,Idol,Rebel,Yell	33.43001232	-117.61656837
2012-09-25 22:12:41	Cranky,ass,people,Fuckkk	39.78042811	-86.37953829
2012-08-26 13:10:24	gonna,instant,snoozin,hit,bed	39.0319535	-74.9157919
2012-05-06 02:00:31	NBCUniversal,York,NY,w	40.75911138	-73.97954507
2012-08-19 02:40:22	Wah,annoyed,forgot,chin,brace,hatemylife	41.6434065	-81.407337
